id,run_time,status,abort_reason,duration_ms,signals_scanned,signals_approved,node_summary,created_at
914,2026-07-18 21:48:28.723598+00,OK,,8812,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T21:48:19.888476+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 21:48:28.723776+00
915,2026-07-18 21:53:37.029495+00,OK,,8261,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T21:53:28.750786+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 21:53:37.029635+00
916,2026-07-18 21:58:46.010919+00,OK,,8946,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T21:58:37.047397+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 21:58:46.011071+00
917,2026-07-18 22:03:55.065483+00,OK,,9009,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:03:46.036136+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:03:55.065655+00
918,2026-07-18 22:09:04.010368+00,OK,,8901,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:08:55.092978+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:09:04.010507+00
919,2026-07-18 22:14:11.671892+00,OK,,7622,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:14:04.029455+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:14:11.672078+00
920,2026-07-18 22:19:21.520324+00,OK,,9794,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:19:11.703087+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:19:21.520522+00
921,2026-07-18 22:24:30.028973+00,OK,,8456,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:24:21.550513+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:24:30.029172+00
922,2026-07-18 22:29:38.899853+00,OK,,8820,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:29:30.057192+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:29:38.900023+00
923,2026-07-18 22:34:47.80941+00,OK,,8866,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:34:38.926197+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:34:47.811093+00
924,2026-07-18 22:39:56.897686+00,OK,,9040,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:39:47.836013+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:39:56.897903+00
925,2026-07-18 22:45:06.220586+00,OK,,9276,1,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:44:56.924589+00:00"", ""upserted"": 1, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:45:06.220762+00
926,2026-07-18 22:50:16.526651+00,OK,,10257,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:50:06.246500+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:50:16.52682+00
927,2026-07-18 22:55:26.803664+00,OK,,10229,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T22:55:16.553044+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 22:55:26.803902+00
928,2026-07-18 23:00:36.255761+00,OK,,9408,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:00:26.830142+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:00:36.255915+00
929,2026-07-18 23:05:44.303625+00,OK,,8007,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:05:36.273675+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:05:44.3038+00
930,2026-07-18 23:10:53.230871+00,OK,,8879,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:10:44.329014+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:10:53.231041+00
931,2026-07-18 23:16:03.084408+00,OK,,9807,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:15:53.256690+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:16:03.08458+00
932,2026-07-18 23:21:12.700984+00,OK,,9571,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:21:03.111687+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:21:12.701149+00
933,2026-07-18 23:26:22.764427+00,OK,,10028,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:26:12.719877+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:26:22.764568+00
934,2026-07-18 23:31:32.520469+00,OK,,9715,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:31:22.783753+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:31:32.52064+00
935,2026-07-18 23:36:42.392793+00,OK,,9825,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:36:32.547075+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:36:42.392966+00
936,2026-07-18 23:41:53.391144+00,OK,,10950,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:41:42.418943+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:41:53.39133+00
937,2026-07-18 23:47:02.639161+00,OK,,9199,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:46:53.417643+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:47:02.639365+00
938,2026-07-18 23:52:11.721905+00,OK,,9038,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:52:02.663360+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:52:11.722089+00
939,2026-07-18 23:57:20.488773+00,OK,,8724,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-18T23:57:11.746919+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-18 23:57:20.488941+00
940,2026-07-19 00:02:29.971959+00,OK,,9443,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:02:20.508726+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:02:29.972259+00
941,2026-07-19 00:07:40.158287+00,OK,,10138,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:07:29.998421+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:07:40.158463+00
942,2026-07-19 00:12:49.408561+00,OK,,9201,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:12:40.186229+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:12:49.408733+00
943,2026-07-19 00:17:59.474236+00,OK,,10021,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:17:49.434695+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:17:59.474377+00
944,2026-07-19 00:23:09.45848+00,OK,,9943,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:22:59.495896+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:23:09.458802+00
945,2026-07-19 00:28:19.848392+00,OK,,10344,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:28:09.483769+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:28:19.848524+00
946,2026-07-19 00:33:29.487219+00,OK,,9587,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:33:19.876225+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:33:29.487403+00
947,2026-07-19 00:38:39.333645+00,OK,,9800,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:38:29.512123+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:38:39.333815+00
948,2026-07-19 00:43:49.392204+00,OK,,10012,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:43:39.359502+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:43:49.393007+00
949,2026-07-19 00:48:58.422678+00,OK,,8982,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:48:49.418758+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:48:58.42285+00
950,2026-07-19 00:54:08.696851+00,OK,,10230,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:53:58.447436+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:54:08.697026+00
951,2026-07-19 00:59:18.616487+00,OK,,9867,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T00:59:08.724621+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 00:59:18.616662+00
952,2026-07-19 01:04:27.793921+00,OK,,9132,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T01:04:18.642320+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 01:04:27.794109+00
953,2026-07-19 01:09:37.782599+00,OK,,9939,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T01:09:27.819721+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 01:09:37.782789+00
954,2026-07-19 01:14:46.777787+00,OK,,8946,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T01:14:37.811086+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 01:14:46.777961+00
