id,run_time,pipeline_run_id,symbol,scan_id,live_dqs,live_side,live_strategy,live_session,live_tech_raw,live_struct_raw,live_ctx_raw,live_decision,shadow_dqs_empirical,shadow_dqs_delta,shadow_kelly_mult,shadow_kelly_vetoed,shadow_crowded,shadow_crowd_penalty,shadow_cascade_vetoed,shadow_cascade_reason,shadow_crowd_vetoed,shadow_crowd_ls_ratio,shadow_dqs85_vetoed,shadow_decision,shadow_dqs_final,shadow_position_mult,data_quality_score,data_quality_gated,breakdown,actual_pnl,actual_outcome,resolved_at
888,2026-07-18 06:03:30.602554,2026-07-18T06:03:30.602554+00:00,ETHUSDT,fd64e879-b29e-4b48-a32d-3f0fd54fed2e,64.73,LONG,trend_following,asian,35.75,80.00,50.00,APPROVED,52.68,-12.05,1.00,f,f,0.00,f,,f,,f,SAME,64.73,1.00,81.60,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.6, ""outlier"": 70.0, ""freshness"": 69.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-11.24,f,2026-07-18 13:18:55.793299
898,2026-07-18 07:14:59.695371,2026-07-18T07:14:59.695371+00:00,SOLUSDT,433c55d6-1628-45cd-89b7-0007dd469150,73.18,SHORT,trend_following,london,33.50,77.50,95.00,APPROVED,53.66,-19.52,1.50,f,f,0.00,f,,f,,f,BOOSTED,73.18,1.50,89.94,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 89.94, ""outlier"": 100.0, ""freshness"": 74.86, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",7.59,t,2026-07-18 13:24:04.027458
965,2026-07-18 13:34:17.165805,2026-07-18T13:34:17.165805+00:00,BTCUSDT,505ef0c1-4d76-4d9a-8400-bd1f9938ed70,80.18,SHORT,trend_following,ny_open,45.50,84.00,87.50,APPROVED,72.51,-7.67,2.50,f,f,0.00,f,,f,,f,BOOSTED,80.18,2.50,75.06,f,"{""kelly"": {""mult"": 2.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 75.06, ""outlier"": 90.0, ""freshness"": 42.64, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
966,2026-07-18 13:39:25.188696,2026-07-18T13:39:25.188696+00:00,BTCUSDT,9a6453f6-273f-4e3f-a3a0-569e8e590806,80.18,SHORT,trend_following,ny_open,45.50,84.00,87.50,APPROVED,72.51,-7.67,2.50,f,f,0.00,f,,f,,f,BOOSTED,80.18,2.50,91.63,f,"{""kelly"": {""mult"": 2.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 91.63, ""outlier"": 90.0, ""freshness"": 84.07, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
967,2026-07-18 13:59:58.236164,2026-07-18T13:59:58.236164+00:00,BTCUSDT,8786a478-ce90-4578-9a79-8ed8188b9363,72.98,LONG,trend_following,ny_open,30.50,84.00,87.50,APPROVED,59.37,-13.61,1.50,f,f,0.00,f,,f,,f,BOOSTED,72.98,1.50,87.93,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 87.93, ""outlier"": 90.0, ""freshness"": 74.83, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
968,2026-07-18 14:05:06.162768,2026-07-18T14:05:06.162768+00:00,BTCUSDT,9d7d2be4-0ba2-4fbe-b5f9-d618daee23a1,72.98,LONG,trend_following,ny_open,30.50,84.00,87.50,APPROVED,59.37,-13.61,1.50,f,f,0.00,f,,f,,f,BOOSTED,72.98,1.50,84.51,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 84.51, ""outlier"": 90.0, ""freshness"": 66.28, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
969,2026-07-18 14:10:13.928406,2026-07-18T14:10:13.928406+00:00,BTCUSDT,8a0d05c4-20a3-4a3e-a257-93345e6a0e72,72.98,LONG,trend_following,ny_open,30.50,84.00,87.50,APPROVED,59.37,-13.61,1.50,f,f,0.00,f,,f,,f,BOOSTED,72.98,1.50,81.08,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.08, ""outlier"": 90.0, ""freshness"": 57.71, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
970,2026-07-18 14:15:22.721772,2026-07-18T14:15:22.721772+00:00,BTCUSDT,b7d56fa5-4e10-4a77-b23e-488fd1e788fc,72.98,LONG,trend_following,ny_open,30.50,84.00,87.50,APPROVED,59.37,-13.61,1.50,f,f,0.00,f,,f,,f,BOOSTED,72.98,1.50,77.67,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 77.67, ""outlier"": 90.0, ""freshness"": 49.18, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
971,2026-07-18 15:52:54.927044,2026-07-18T15:52:54.927044+00:00,BTCUSDT,1ed47c2c-42b2-4ba6-895e-eaf16d338ab4,79.06,LONG,trend_following,ny_open,23.50,88.00,87.50,APPROVED,53.58,-25.48,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.06,2.00,92.64,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 92.64, ""outlier"": 90.0, ""freshness"": 86.6, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
972,2026-07-18 15:58:02.707923,2026-07-18T15:58:02.707923+00:00,BTCUSDT,1f57933c-2978-40c1-85b2-968433945460,50.80,LONG,trend_following,ny_open,23.50,69.50,87.50,APPROVED,30.42,-20.38,0.50,f,f,0.00,f,,f,,f,REDUCED,50.80,0.50,89.21,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 89.21, ""outlier"": 90.0, ""freshness"": 78.03, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
964,2026-07-18 13:29:09.176844,2026-07-18T13:29:09.176844+00:00,BTCUSDT,dc4ee09f-8820-4b7b-aa6e-f411051a5f25,80.18,SHORT,trend_following,ny_open,45.50,84.00,87.50,APPROVED,72.51,-7.67,2.50,f,f,0.00,f,,f,,f,BOOSTED,80.18,2.50,78.48,f,"{""kelly"": {""mult"": 2.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.48, ""outlier"": 90.0, ""freshness"": 51.19, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-11.30,f,2026-07-18 17:10:08.199486
973,2026-07-18 16:03:10.887506,2026-07-18T16:03:10.887506+00:00,BTCUSDT,dd95b8fc-16ee-481b-9b86-fc5b590ba7d2,50.80,LONG,trend_following,ny_open,23.50,69.50,87.50,APPROVED,30.42,-20.38,0.50,f,f,0.00,f,,f,,f,REDUCED,50.80,0.50,85.78,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 85.78, ""outlier"": 90.0, ""freshness"": 69.46, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
974,2026-07-18 16:08:19.681417,2026-07-18T16:08:19.681417+00:00,BTCUSDT,d80e2dca-5f17-4a0c-82a4-5dc61db29552,50.80,LONG,trend_following,ny_open,23.50,69.50,87.50,APPROVED,30.42,-20.38,0.50,f,f,0.00,f,,f,,f,REDUCED,50.80,0.50,82.35,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.35, ""outlier"": 90.0, ""freshness"": 60.88, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
962,2026-07-18 13:18:52.514597,2026-07-18T13:18:52.514597+00:00,BTCUSDT,8572049f-3b4b-4e34-8083-1a3a7358a97c,78.74,SHORT,trend_following,ny_open,45.50,80.00,87.50,APPROVED,72.18,-6.56,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.74,2.00,85.32,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 85.32, ""outlier"": 90.0, ""freshness"": 68.29, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-11.30,f,2026-07-18 16:59:45.195803
963,2026-07-18 13:24:01.81458,2026-07-18T13:24:01.814580+00:00,BTCUSDT,d8c6c166-8b5b-42e9-b5b8-d402c8611719,80.18,SHORT,trend_following,ny_open,45.50,84.00,87.50,APPROVED,72.51,-7.67,2.50,f,f,0.00,f,,f,,f,BOOSTED,80.18,2.50,81.91,f,"{""kelly"": {""mult"": 2.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.91, ""outlier"": 90.0, ""freshness"": 59.77, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-11.30,f,2026-07-18 17:04:56.366191
976,2026-07-18 17:46:08.940825,2026-07-18T17:46:08.940825+00:00,SOLUSDT,206b8311-7836-4e52-9c6f-e12ef15d0abc,100.00,SHORT,trend_following,overlap,76.00,79.75,80.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,89.15,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 89.15, ""outlier"": 100.0, ""freshness"": 72.89, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
945,2026-07-18 11:46:16.171715,2026-07-18T11:46:16.171715+00:00,XRPUSDT,fad61900-7e7b-463c-9a27-ad4ac8ab004c,53.14,SHORT,trend_following,london,26.50,64.50,95.00,APPROVED,34.43,-18.71,0.50,f,f,0.00,f,,f,,f,REDUCED,53.14,0.50,87.08,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 87.08, ""outlier"": 90.0, ""freshness"": 72.71, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-12.57,f,2026-07-18 17:51:17.810861
978,2026-07-18 17:51:16.382617,2026-07-18T17:51:16.382617+00:00,SOLUSDT,b685bfbd-b7d8-4b55-979d-7c3305268325,100.00,SHORT,trend_following,overlap,76.00,79.75,80.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,85.74,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 85.74, ""outlier"": 100.0, ""freshness"": 64.35, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
980,2026-07-18 17:56:24.992852,2026-07-18T17:56:24.992852+00:00,SOLUSDT,a9e6b47f-462e-440a-8817-a4de407b0acc,100.00,SHORT,trend_following,overlap,76.00,79.75,80.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,82.25,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.25, ""outlier"": 100.0, ""freshness"": 55.63, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
977,2026-07-18 17:51:16.382617,2026-07-18T17:51:16.382617+00:00,BTCUSDT,97098c3d-5d00-4002-80cd-2c86db6037c3,65.80,LONG,trend_following,overlap,23.50,92.00,80.00,APPROVED,45.77,-20.03,0.23,f,f,0.00,f,,f,,f,REDUCED,65.80,0.23,83.74,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.74, ""outlier"": 90.0, ""freshness"": 64.35, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",9.03,t,2026-07-18 20:31:10.052995
979,2026-07-18 17:56:24.992852,2026-07-18T17:56:24.992852+00:00,BTCUSDT,d9679c1c-8f9d-422b-92ba-ad0681910678,65.80,LONG,trend_following,overlap,23.50,92.00,80.00,APPROVED,45.77,-20.03,0.23,f,f,0.00,f,,f,,f,REDUCED,65.80,0.23,80.25,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 80.25, ""outlier"": 90.0, ""freshness"": 55.63, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",9.03,t,2026-07-18 20:36:19.519392
947,2026-07-18 11:51:22.601076,2026-07-18T11:51:22.601076+00:00,XRPUSDT,d63854bf-231d-46b6-9666-efea7e249353,53.14,SHORT,trend_following,london,26.50,64.50,95.00,APPROVED,34.43,-18.71,0.50,f,f,0.00,f,,f,,f,REDUCED,53.14,0.50,83.67,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.67, ""outlier"": 90.0, ""freshness"": 64.17, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-12.57,f,2026-07-18 18:01:41.342932
981,2026-07-18 18:01:37.438225,2026-07-18T18:01:37.438225+00:00,BTCUSDT,2d5f3ae3-f0d7-4d83-9d46-4f832baad68b,65.80,LONG,trend_following,overlap,23.50,92.00,80.00,APPROVED,45.77,-20.03,0.23,f,f,0.00,f,,f,,f,REDUCED,65.80,0.23,76.78,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 76.78, ""outlier"": 90.0, ""freshness"": 46.95, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
982,2026-07-18 18:01:37.438225,2026-07-18T18:01:37.438225+00:00,SOLUSDT,8ce57c2a-a6fd-466f-82f4-269de4a2a4cf,100.00,SHORT,trend_following,overlap,76.00,79.75,80.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,78.78,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.78, ""outlier"": 100.0, ""freshness"": 46.95, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
940,2026-07-18 11:36:01.344529,2026-07-18T11:36:01.344529+00:00,XRPUSDT,4aa5ea7d-4478-4e06-9d75-4fb641d7a375,53.14,SHORT,trend_following,london,26.50,64.50,95.00,APPROVED,34.43,-18.71,0.50,f,f,0.00,f,,f,,f,REDUCED,53.14,0.50,83.91,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.91, ""outlier"": 90.0, ""freshness"": 64.77, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-12.57,f,2026-07-18 18:06:53.635821
983,2026-07-18 18:06:50.171814,2026-07-18T18:06:50.171814+00:00,BTCUSDT,aab773fe-f7f9-4a0a-ac0e-7e36327c8d8c,65.80,LONG,trend_following,overlap,23.50,92.00,80.00,APPROVED,45.77,-20.03,0.23,f,f,0.00,f,,f,,f,REDUCED,65.80,0.23,73.31,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 73.31, ""outlier"": 90.0, ""freshness"": 38.27, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
984,2026-07-18 18:06:50.171814,2026-07-18T18:06:50.171814+00:00,SOLUSDT,dea9b6c5-c40f-48ba-8ba2-1a340933f892,100.00,SHORT,trend_following,overlap,76.00,79.75,80.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,75.31,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 75.31, ""outlier"": 100.0, ""freshness"": 38.27, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
985,2026-07-18 18:12:02.482547,2026-07-18T18:12:02.482547+00:00,SOLUSDT,94cf4307-62af-4193-b930-ebd2107564cd,52.00,LONG,trend_following,overlap,38.75,60.00,80.00,APPROVED,41.18,-10.82,0.50,f,f,0.00,f,,f,,f,REDUCED,52.00,0.50,91.89,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 91.89, ""outlier"": 100.0, ""freshness"": 79.73, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
986,2026-07-18 18:12:02.482547,2026-07-18T18:12:02.482547+00:00,XRPUSDT,2c4443d9-5832-413c-a349-1a5544823872,50.69,LONG,mean_reversion,overlap,33.50,64.00,80.00,APPROVED,39.04,-11.65,0.25,f,f,0.00,f,,f,,f,REDUCED,50.69,0.25,89.89,f,"{""kelly"": {""mult"": 0.25, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 89.89, ""outlier"": 90.0, ""freshness"": 79.73, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
987,2026-07-18 18:17:09.9517,2026-07-18T18:17:09.951700+00:00,SOLUSDT,3bb078a7-4cbe-480f-9536-0a85e1ebd518,52.00,LONG,trend_following,overlap,38.75,60.00,80.00,APPROVED,41.18,-10.82,0.50,f,f,0.00,f,,f,,f,REDUCED,52.00,0.50,88.47,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 88.47, ""outlier"": 100.0, ""freshness"": 71.16, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
988,2026-07-18 18:17:09.9517,2026-07-18T18:17:09.951700+00:00,XRPUSDT,dc51de2f-40f1-4d52-b5de-1d5b6029c950,50.69,LONG,mean_reversion,overlap,33.50,64.00,80.00,APPROVED,39.04,-11.65,0.25,f,f,0.00,f,,f,,f,REDUCED,50.69,0.25,86.47,f,"{""kelly"": {""mult"": 0.25, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.47, ""outlier"": 90.0, ""freshness"": 71.16, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
989,2026-07-18 18:22:18.29137,2026-07-18T18:22:18.291370+00:00,SOLUSDT,e4c315ff-4406-40ef-ac76-cc7ffa661bd4,52.00,LONG,trend_following,overlap,38.75,60.00,80.00,APPROVED,41.18,-10.82,0.50,f,f,0.00,f,,f,,f,REDUCED,52.00,0.50,85.05,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 85.05, ""outlier"": 100.0, ""freshness"": 62.62, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
990,2026-07-18 18:22:18.29137,2026-07-18T18:22:18.291370+00:00,XRPUSDT,e7419186-ce5f-4885-b16f-5718d544d4c6,50.69,LONG,mean_reversion,overlap,33.50,64.00,80.00,APPROVED,39.04,-11.65,0.25,f,f,0.00,f,,f,,f,REDUCED,50.69,0.25,83.05,f,"{""kelly"": {""mult"": 0.25, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.05, ""outlier"": 90.0, ""freshness"": 62.62, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
991,2026-07-18 18:27:25.702992,2026-07-18T18:27:25.702992+00:00,SOLUSDT,6813b115-9a9b-44a0-8289-96bad9e0150e,52.00,LONG,trend_following,overlap,38.75,60.00,80.00,APPROVED,41.18,-10.82,0.50,f,f,0.00,f,,f,,f,REDUCED,52.00,0.50,81.62,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.62, ""outlier"": 100.0, ""freshness"": 54.06, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
